#TYPE Microsoft.Azure.Management.Compute.Models.ResourceSkuCapabilities
"vmName","Name","Value"
"Standard_EC96as_v5","CombinedTempDiskAndCachedReadBytesPerSecond","1073741824"
"Standard_EC96as_v5","CombinedTempDiskAndCachedWriteBytesPerSecond","1073741824"
"Standard_EC96as_v5","UncachedDiskIOPS","80000"
"Standard_EC96as_v5","UncachedDiskBytesPerSecond","1258291200"
"Standard_EC96as_v5","EphemeralOSDiskSupported","False"
"Standard_EC96as_v5","EncryptionAtHostSupported","True"
"Standard_EC96as_v5","CapacityReservationSupported","False"
"Standard_EC96as_v5","AcceleratedNetworkingEnabled","True"
"Standard_EC96as_v5","RdmaEnabled","False"
"Standard_EC96as_v5","MaxNetworkInterfaces","8"
"Standard_EC96iads_v5","MaxResourceVolumeMB","2457600"
"Standard_EC96iads_v5","OSVhdSizeMB","1047552"
"Standard_EC96iads_v5","vCPUs","96"
"Standard_EC96iads_v5","MemoryPreservingMaintenanceSupported","False"
"Standard_EC96iads_v5","HyperVGenerations","V1,V2"
"Standard_EC96iads_v5","MemoryGB","672"
"Standard_EC96iads_v5","MaxDataDiskCount","32"
"Standard_EC96iads_v5","CpuArchitectureType","x64"
"Standard_EC96iads_v5","LowPriorityCapable","True"
"Standard_EC96iads_v5","PremiumIO","True"
"Standard_EC96iads_v5","VMDeploymentTypes","IaaS,PaaS"
"Standard_EC96iads_v5","vCPUsAvailable","96"
"Standard_EC96iads_v5","ACUs","230"
"Standard_EC96iads_v5","vCPUsPerCore","2"
"Standard_EC96iads_v5","CombinedTempDiskAndCachedIOPS","192000"
"Standard_EC96iads_v5","CombinedTempDiskAndCachedReadBytesPerSecond","1073741824"
"Standard_EC96iads_v5","CombinedTempDiskAndCachedWriteBytesPerSecond","1073741824"
"Standard_EC96iads_v5","UncachedDiskIOPS","80000"
"Standard_EC96iads_v5","UncachedDiskBytesPerSecond","1258291200"
"Standard_EC96iads_v5","EphemeralOSDiskSupported","True"
"Standard_EC96iads_v5","EncryptionAtHostSupported","True"
"Standard_EC96iads_v5","CapacityReservationSupported","False"
"Standard_EC96iads_v5","AcceleratedNetworkingEnabled","True"
"Standard_EC96iads_v5","RdmaEnabled","False"
"Standard_EC96iads_v5","MaxNetworkInterfaces","8"
"Standard_EC96ias_v5","MaxResourceVolumeMB","0"
"Standard_EC96ias_v5","OSVhdSizeMB","1047552"
"Standard_EC96ias_v5","vCPUs","96"
"Standard_EC96ias_v5","MemoryPreservingMaintenanceSupported","False"
"Standard_EC96ias_v5","HyperVGenerations","V1,V2"
"Standard_EC96ias_v5","MemoryGB","672"
"Standard_EC96ias_v5","MaxDataDiskCount","32"
"Standard_EC96ias_v5","CpuArchitectureType","x64"
"Standard_EC96ias_v5","LowPriorityCapable","True"
"Standard_EC96ias_v5","PremiumIO","True"
"Standard_EC96ias_v5","VMDeploymentTypes","IaaS"
"Standard_EC96ias_v5","vCPUsAvailable","96"
"Standard_EC96ias_v5","ACUs","230"
"Standard_EC96ias_v5","vCPUsPerCore","2"
"Standard_EC96ias_v5","CombinedTempDiskAndCachedIOPS","192000"
"Standard_EC96ias_v5","CombinedTempDiskAndCachedReadBytesPerSecond","1073741824"
"Standard_EC96ias_v5","CombinedTempDiskAndCachedWriteBytesPerSecond","1073741824"
"Standard_EC96ias_v5","UncachedDiskIOPS","80000"
"Standard_EC96ias_v5","UncachedDiskBytesPerSecond","1258291200"
"Standard_EC96ias_v5","EphemeralOSDiskSupported","False"
"Standard_EC96ias_v5","EncryptionAtHostSupported","True"
"Standard_EC96ias_v5","CapacityReservationSupported","False"
"Standard_EC96ias_v5","AcceleratedNetworkingEnabled","True"
"Standard_EC96ias_v5","RdmaEnabled","False"
"Standard_EC96ias_v5","MaxNetworkInterfaces","8"
"Standard_F1","MaxResourceVolumeMB","16384"
"Standard_F1","OSVhdSizeMB","1047552"
"Standard_F1","vCPUs","1"
"Standard_F1","MemoryPreservingMaintenanceSupported","True"
"Standard_F1","HyperVGenerations","V1"
"Standard_F1","MemoryGB","2"
"Standard_F1","MaxDataDiskCount","4"
"Standard_F1","CpuArchitectureType","x64"
"Standard_F1","LowPriorityCapable","True"
"Standard_F1","PremiumIO","False"
"Standard_F1","VMDeploymentTypes","IaaS"
"Standard_F1","vCPUsAvailable","1"
"Standard_F1","ACUs","210"
"Standard_F1","vCPUsPerCore","1"
"Standard_F1","CombinedTempDiskAndCachedIOPS","3000"
"Standard_F1","CombinedTempDiskAndCachedReadBytesPerSecond","48234496"
"Standard_F1","CombinedTempDiskAndCachedWriteBytesPerSecond","24117248"
"Standard_F1","EphemeralOSDiskSupported","False"
"Standard_F1","EncryptionAtHostSupported","False"
"Standard_F1","CapacityReservationSupported","False"
"Standard_F1","AcceleratedNetworkingEnabled","True"
"Standard_F1","RdmaEnabled","False"
"Standard_F1","MaxNetworkInterfaces","2"
"Standard_F16","MaxResourceVolumeMB","262144"
"Standard_F16","OSVhdSizeMB","1047552"
"Standard_F16","vCPUs","16"
"Standard_F16","MemoryPreservingMaintenanceSupported","True"
"Standard_F16","HyperVGenerations","V1"
"Standard_F16","MemoryGB","32"
"Standard_F16","MaxDataDiskCount","64"
"Standard_F16","CpuArchitectureType","x64"
"Standard_F16","LowPriorityCapable","True"
"Standard_F16","PremiumIO","False"
"Standard_F16","VMDeploymentTypes","IaaS"
"Standard_F16","vCPUsAvailable","16"
"Standard_F16","ACUs","210"
"Standard_F16","vCPUsPerCore","1"
"Standard_F16","CombinedTempDiskAndCachedIOPS","48000"
"Standard_F16","CombinedTempDiskAndCachedReadBytesPerSecond","786432000"
"Standard_F16","CombinedTempDiskAndCachedWriteBytesPerSecond","393216000"
"Standard_F16","EphemeralOSDiskSupported","False"
"Standard_F16","EncryptionAtHostSupported","False"
"Standard_F16","CapacityReservationSupported","False"
"Standard_F16","AcceleratedNetworkingEnabled","True"
"Standard_F16","RdmaEnabled","False"
"Standard_F16","MaxNetworkInterfaces","8"
"Standard_F16s","MaxResourceVolumeMB","65536"
"Standard_F16s","OSVhdSizeMB","1047552"
"Standard_F16s","vCPUs","16"
"Standard_F16s","MemoryPreservingMaintenanceSupported","True"
"Standard_F16s","HyperVGenerations","V1,V2"
"Standard_F16s","MemoryGB","32"
"Standard_F16s","MaxDataDiskCount","64"
"Standard_F16s","CpuArchitectureType","x64"
"Standard_F16s","LowPriorityCapable","True"
"Standard_F16s","PremiumIO","True"
"Standard_F16s","VMDeploymentTypes","IaaS"
"Standard_F16s","vCPUsAvailable","16"
"Standard_F16s","ACUs","210"
"Standard_F16s","vCPUsPerCore","1"
"Standard_F16s","CombinedTempDiskAndCachedIOPS","64000"
"Standard_F16s","CombinedTempDiskAndCachedReadBytesPerSecond","536870912"
"Standard_F16s","CombinedTempDiskAndCachedWriteBytesPerSecond","536870912"
"Standard_F16s","CachedDiskBytes","206158430208"
"Standard_F16s","UncachedDiskIOPS","51200"
"Standard_F16s","UncachedDiskBytesPerSecond","805306368"
"Standard_F16s","EphemeralOSDiskSupported","True"
"Standard_F16s","EncryptionAtHostSupported","True"
"Standard_F16s","CapacityReservationSupported","False"
"Standard_F16s","AcceleratedNetworkingEnabled","True"
"Standard_F16s","RdmaEnabled","False"
"Standard_F16s","MaxNetworkInterfaces","8"
"Standard_F16s_v2","MaxResourceVolumeMB","131072"
"Standard_F16s_v2","OSVhdSizeMB","1047552"
"Standard_F16s_v2","vCPUs","16"
"Standard_F16s_v2","MemoryPreservingMaintenanceSupported","True"
"Standard_F16s_v2","HyperVGenerations","V1,V2"
"Standard_F16s_v2","MemoryGB","32"
"Standard_F16s_v2","MaxDataDiskCount","32"
"Standard_F16s_v2","CpuArchitectureType","x64"
"Standard_F16s_v2","LowPriorityCapable","True"
"Standard_F16s_v2","PremiumIO","True"
"Standard_F16s_v2","VMDeploymentTypes","IaaS"
"Standard_F16s_v2","vCPUsAvailable","16"
"Standard_F16s_v2","ACUs","195"
"Standard_F16s_v2","vCPUsPerCore","2"
"Standard_F16s_v2","CombinedTempDiskAndCachedIOPS","32000"
"Standard_F16s_v2","CombinedTempDiskAndCachedReadBytesPerSecond","267386880"
"Standard_F16s_v2","CombinedTempDiskAndCachedWriteBytesPerSecond","267386880"
"Standard_F16s_v2","CachedDiskBytes","274877906944"
"Standard_F16s_v2","UncachedDiskIOPS","25600"
"Standard_F16s_v2","UncachedDiskBytesPerSecond","398458880"
"Standard_F16s_v2","EphemeralOSDiskSupported","True"
"Standard_F16s_v2","EncryptionAtHostSupported","True"
"Standard_F16s_v2","CapacityReservationSupported","False"
"Standard_F16s_v2","AcceleratedNetworkingEnabled","True"
"Standard_F16s_v2","RdmaEnabled","False"
"Standard_F16s_v2","MaxNetworkInterfaces","4"
"Standard_F1s","MaxResourceVolumeMB","4096"
"Standard_F1s","OSVhdSizeMB","1047552"
"Standard_F1s","vCPUs","1"
"Standard_F1s","MemoryPreservingMaintenanceSupported","True"
"Standard_F1s","HyperVGenerations","V1,V2"
"Standard_F1s","MemoryGB","2"
"Standard_F1s","MaxDataDiskCount","4"
"Standard_F1s","CpuArchitectureType","x64"
"Standard_F1s","LowPriorityCapable","True"
"Standard_F1s","HibernationSupported","True"
"Standard_F1s","PremiumIO","True"
"Standard_F1s","VMDeploymentTypes","IaaS"
"Standard_F1s","vCPUsAvailable","1"
"Standard_F1s","ACUs","210"
"Standard_F1s","vCPUsPerCore","1"
"Standard_F1s","CombinedTempDiskAndCachedIOPS","4000"
"Standard_F1s","CombinedTempDiskAndCachedReadBytesPerSecond","33554432"
"Standard_F1s","CombinedTempDiskAndCachedWriteBytesPerSecond","33554432"
"Standard_F1s","CachedDiskBytes","12884901888"
"Standard_F1s","UncachedDiskIOPS","3200"
"Standard_F1s","UncachedDiskBytesPerSecond","50331648"
"Standard_F1s","EphemeralOSDiskSupported","True"
"Standard_F1s","EncryptionAtHostSupported","True"
"Standard_F1s","CapacityReservationSupported","False"
"Standard_F1s","AcceleratedNetworkingEnabled","True"
"Standard_F1s","RdmaEnabled","False"
"Standard_F1s","MaxNetworkInterfaces","2"
"Standard_F2","MaxResourceVolumeMB","32768"
"Standard_F2","OSVhdSizeMB","1047552"
"Standard_F2","vCPUs","2"
"Standard_F2","MemoryPreservingMaintenanceSupported","True"
"Standard_F2","HyperVGenerations","V1"
"Standard_F2","MemoryGB","4"
"Standard_F2","MaxDataDiskCount","8"
"Standard_F2","CpuArchitectureType","x64"
"Standard_F2","LowPriorityCapable","True"
"Standard_F2","PremiumIO","False"
"Standard_F2","VMDeploymentTypes","IaaS"
"Standard_F2","vCPUsAvailable","2"
"Standard_F2","ACUs","210"
"Standard_F2","vCPUsPerCore","1"
"Standard_F2","CombinedTempDiskAndCachedIOPS","6000"
"Standard_F2","CombinedTempDiskAndCachedReadBytesPerSecond","97517568"
"Standard_F2","CombinedTempDiskAndCachedWriteBytesPerSecond","48234496"
"Standard_F2","EphemeralOSDiskSupported","False"
"Standard_F2","EncryptionAtHostSupported","False"
"Standard_F2","CapacityReservationSupported","False"
"Standard_F2","AcceleratedNetworkingEnabled","True"
"Standard_F2","RdmaEnabled","False"
"Standard_F2","MaxNetworkInterfaces","2"
"Standard_F2s","MaxResourceVolumeMB","8192"
"Standard_F2s","OSVhdSizeMB","1047552"
"Standard_F2s","vCPUs","2"
"Standard_F2s","MemoryPreservingMaintenanceSupported","True"
"Standard_F2s","HyperVGenerations","V1,V2"
"Standard_F2s","MemoryGB","4"
"Standard_F2s","MaxDataDiskCount","8"
"Standard_F2s","CpuArchitectureType","x64"
"Standard_F2s","LowPriorityCapable","True"
"Standard_F2s","HibernationSupported","True"
"Standard_F2s","PremiumIO","True"
"Standard_F2s","VMDeploymentTypes","IaaS"
"Standard_F2s","vCPUsAvailable","2"
"Standard_F2s","ACUs","210"
"Standard_F2s","vCPUsPerCore","1"
"Standard_F2s","CombinedTempDiskAndCachedIOPS","8000"
"Standard_F2s","CombinedTempDiskAndCachedReadBytesPerSecond","67108864"
"Standard_F2s","CombinedTempDiskAndCachedWriteBytesPerSecond","67108864"
"Standard_F2s","CachedDiskBytes","25769803776"
"Standard_F2s","UncachedDiskIOPS","6400"
"Standard_F2s","UncachedDiskBytesPerSecond","100663296"
"Standard_F2s","EphemeralOSDiskSupported","True"
"Standard_F2s","EncryptionAtHostSupported","True"
"Standard_F2s","CapacityReservationSupported","False"
"Standard_F2s","AcceleratedNetworkingEnabled","True"
"Standard_F2s","RdmaEnabled","False"
"Standard_F2s","MaxNetworkInterfaces","2"
"Standard_F2s_v2","MaxResourceVolumeMB","16384"
"Standard_F2s_v2","OSVhdSizeMB","1047552"
"Standard_F2s_v2","vCPUs","2"
"Standard_F2s_v2","MemoryPreservingMaintenanceSupported","True"
"Standard_F2s_v2","HyperVGenerations","V1,V2"
"Standard_F2s_v2","MemoryGB","4"
"Standard_F2s_v2","MaxDataDiskCount","4"
"Standard_F2s_v2","CpuArchitectureType","x64"
"Standard_F2s_v2","LowPriorityCapable","True"
"Standard_F2s_v2","HibernationSupported","True"
"Standard_F2s_v2","PremiumIO","True"
"Standard_F2s_v2","VMDeploymentTypes","IaaS"
"Standard_F2s_v2","vCPUsAvailable","2"
"Standard_F2s_v2","ACUs","195"
"Standard_F2s_v2","vCPUsPerCore","2"
"Standard_F2s_v2","CombinedTempDiskAndCachedIOPS","4000"
"Standard_F2s_v2","CombinedTempDiskAndCachedReadBytesPerSecond","32505856"
"Standard_F2s_v2","CombinedTempDiskAndCachedWriteBytesPerSecond","32505856"
"Standard_F2s_v2","CachedDiskBytes","34359738368"
"Standard_F2s_v2","UncachedDiskIOPS","3200"
"Standard_F2s_v2","UncachedDiskBytesPerSecond","49283072"
"Standard_F2s_v2","EphemeralOSDiskSupported","True"
"Standard_F2s_v2","EncryptionAtHostSupported","True"
"Standard_F2s_v2","CapacityReservationSupported","False"
"Standard_F2s_v2","AcceleratedNetworkingEnabled","True"
"Standard_F2s_v2","RdmaEnabled","False"
"Standard_F2s_v2","MaxNetworkInterfaces","2"
"Standard_F32s_v2","MaxResourceVolumeMB","262144"
"Standard_F32s_v2","OSVhdSizeMB","1047552"
"Standard_F32s_v2","vCPUs","32"
"Standard_F32s_v2","MemoryPreservingMaintenanceSupported","True"
"Standard_F32s_v2","HyperVGenerations","V1,V2"
"Standard_F32s_v2","MemoryGB","64"
"Standard_F32s_v2","MaxDataDiskCount","32"
"Standard_F32s_v2","CpuArchitectureType","x64"
"Standard_F32s_v2","LowPriorityCapable","True"
"Standard_F32s_v2","PremiumIO","True"
"Standard_F32s_v2","VMDeploymentTypes","IaaS"
"Standard_F32s_v2","vCPUsAvailable","32"
"Standard_F32s_v2","ACUs","195"
"Standard_F32s_v2","vCPUsPerCore","2"
"Standard_F32s_v2","CombinedTempDiskAndCachedIOPS","64000"
"Standard_F32s_v2","CombinedTempDiskAndCachedReadBytesPerSecond","536870912"
"Standard_F32s_v2","CombinedTempDiskAndCachedWriteBytesPerSecond","536870912"
"Standard_F32s_v2","CachedDiskBytes","549755813888"
"Standard_F32s_v2","UncachedDiskIOPS","51200"
"Standard_F32s_v2","UncachedDiskBytesPerSecond","786432000"
"Standard_F32s_v2","EphemeralOSDiskSupported","True"
"Standard_F32s_v2","EncryptionAtHostSupported","True"
"Standard_F32s_v2","CapacityReservationSupported","False"
"Standard_F32s_v2","AcceleratedNetworkingEnabled","True"
"Standard_F32s_v2","RdmaEnabled","False"
"Standard_F32s_v2","MaxNetworkInterfaces","8"
"Standard_F4","MaxResourceVolumeMB","65536"
"Standard_F4","OSVhdSizeMB","1047552"
"Standard_F4","vCPUs","4"
"Standard_F4","MemoryPreservingMaintenanceSupported","True"
"Standard_F4","HyperVGenerations","V1"
"Standard_F4","MemoryGB","8"
"Standard_F4","MaxDataDiskCount","16"
"Standard_F4","CpuArchitectureType","x64"
"Standard_F4","LowPriorityCapable","True"
"Standard_F4","PremiumIO","False"
"Standard_F4","VMDeploymentTypes","IaaS"
"Standard_F4","vCPUsAvailable","4"
"Standard_F4","ACUs","210"
"Standard_F4","vCPUsPerCore","1"
"Standard_F4","CombinedTempDiskAndCachedIOPS","12000"
"Standard_F4","CombinedTempDiskAndCachedReadBytesPerSecond","196083712"
"Standard_F4","CombinedTempDiskAndCachedWriteBytesPerSecond","97517568"
"Standard_F4","EphemeralOSDiskSupported","False"
"Standard_F4","EncryptionAtHostSupported","False"
"Standard_F4","CapacityReservationSupported","False"
"Standard_F4","AcceleratedNetworkingEnabled","True"
"Standard_F4","RdmaEnabled","False"
"Standard_F4","MaxNetworkInterfaces","4"
"Standard_F48s_v2","MaxResourceVolumeMB","393216"
"Standard_F48s_v2","OSVhdSizeMB","1047552"
"Standard_F48s_v2","vCPUs","48"
"Standard_F48s_v2","MemoryPreservingMaintenanceSupported","True"
"Standard_F48s_v2","HyperVGenerations","V1,V2"
"Standard_F48s_v2","MemoryGB","96"
"Standard_F48s_v2","MaxDataDiskCount","32"
"Standard_F48s_v2","CpuArchitectureType","x64"
"Standard_F48s_v2","LowPriorityCapable","True"
"Standard_F48s_v2","PremiumIO","True"
"Standard_F48s_v2","VMDeploymentTypes","IaaS"
"Standard_F48s_v2","vCPUsAvailable","48"
"Standard_F48s_v2","ACUs","195"
"Standard_F48s_v2","vCPUsPerCore","2"
"Standard_F48s_v2","CombinedTempDiskAndCachedIOPS","96000"
"Standard_F48s_v2","CombinedTempDiskAndCachedReadBytesPerSecond","805306368"
"Standard_F48s_v2","CombinedTempDiskAndCachedWriteBytesPerSecond","805306368"
"Standard_F48s_v2","CachedDiskBytes","824633720832"
"Standard_F48s_v2","UncachedDiskIOPS","76800"
"Standard_F48s_v2","UncachedDiskBytesPerSecond","1153433600"
"Standard_F48s_v2","EphemeralOSDiskSupported","True"
"Standard_F48s_v2","EncryptionAtHostSupported","True"
"Standard_F48s_v2","CapacityReservationSupported","False"
"Standard_F48s_v2","AcceleratedNetworkingEnabled","True"
"Standard_F48s_v2","RdmaEnabled","False"
"Standard_F48s_v2","MaxNetworkInterfaces","8"
"Standard_F4s","MaxResourceVolumeMB","16384"
"Standard_F4s","OSVhdSizeMB","1047552"
"Standard_F4s","vCPUs","4"
"Standard_F4s","MemoryPreservingMaintenanceSupported","True"
"Standard_F4s","HyperVGenerations","V1,V2"
"Standard_F4s","MemoryGB","8"
"Standard_F4s","MaxDataDiskCount","16"
"Standard_F4s","CpuArchitectureType","x64"
"Standard_F4s","LowPriorityCapable","True"
"Standard_F4s","HibernationSupported","True"
"Standard_F4s","PremiumIO","True"
"Standard_F4s","VMDeploymentTypes","IaaS"
"Standard_F4s","vCPUsAvailable","4"
"Standard_F4s","ACUs","210"
"Standard_F4s","vCPUsPerCore","1"
"Standard_F4s","CombinedTempDiskAndCachedIOPS","16000"
"Standard_F4s","CombinedTempDiskAndCachedReadBytesPerSecond","134217728"
"Standard_F4s","CombinedTempDiskAndCachedWriteBytesPerSecond","134217728"
"Standard_F4s","CachedDiskBytes","51539607552"
"Standard_F4s","UncachedDiskIOPS","12800"
"Standard_F4s","UncachedDiskBytesPerSecond","201326592"
"Standard_F4s","EphemeralOSDiskSupported","True"
"Standard_F4s","EncryptionAtHostSupported","True"
"Standard_F4s","CapacityReservationSupported","False"
"Standard_F4s","AcceleratedNetworkingEnabled","True"
"Standard_F4s","RdmaEnabled","False"
"Standard_F4s","MaxNetworkInterfaces","4"
"Standard_F4s_v2","MaxResourceVolumeMB","32768"
"Standard_F4s_v2","OSVhdSizeMB","1047552"
"Standard_F4s_v2","vCPUs","4"
"Standard_F4s_v2","MemoryPreservingMaintenanceSupported","True"
"Standard_F4s_v2","HyperVGenerations","V1,V2"
"Standard_F4s_v2","MemoryGB","8"
"Standard_F4s_v2","MaxDataDiskCount","8"
"Standard_F4s_v2","CpuArchitectureType","x64"
"Standard_F4s_v2","LowPriorityCapable","True"
"Standard_F4s_v2","HibernationSupported","True"
"Standard_F4s_v2","PremiumIO","True"
"Standard_F4s_v2","VMDeploymentTypes","IaaS"
"Standard_F4s_v2","vCPUsAvailable","4"
"Standard_F4s_v2","ACUs","195"
"Standard_F4s_v2","vCPUsPerCore","2"
"Standard_F4s_v2","CombinedTempDiskAndCachedIOPS","8000"
"Standard_F4s_v2","CombinedTempDiskAndCachedReadBytesPerSecond","66060288"
"Standard_F4s_v2","CombinedTempDiskAndCachedWriteBytesPerSecond","66060288"
"Standard_F4s_v2","CachedDiskBytes","68719476736"
"Standard_F4s_v2","UncachedDiskIOPS","6400"
"Standard_F4s_v2","UncachedDiskBytesPerSecond","49283072"
"Standard_F4s_v2","EphemeralOSDiskSupported","True"
"Standard_F4s_v2","EncryptionAtHostSupported","True"
"Standard_F4s_v2","CapacityReservationSupported","False"
"Standard_F4s_v2","AcceleratedNetworkingEnabled","True"
"Standard_F4s_v2","RdmaEnabled","False"
"Standard_F4s_v2","MaxNetworkInterfaces","2"
"Standard_F64s_v2","MaxResourceVolumeMB","524288"
"Standard_F64s_v2","OSVhdSizeMB","1047552"
"Standard_F64s_v2","vCPUs","64"
"Standard_F64s_v2","MemoryPreservingMaintenanceSupported","True"
"Standard_F64s_v2","HyperVGenerations","V1,V2"
"Standard_F64s_v2","MemoryGB","128"
"Standard_F64s_v2","MaxDataDiskCount","32"
"Standard_F64s_v2","CpuArchitectureType","x64"
"Standard_F64s_v2","LowPriorityCapable","True"
"Standard_F64s_v2","PremiumIO","True"
"Standard_F64s_v2","VMDeploymentTypes","IaaS"
"Standard_F64s_v2","vCPUsAvailable","64"
"Standard_F64s_v2","ACUs","195"
"Standard_F64s_v2","vCPUsPerCore","2"
"Standard_F64s_v2","CombinedTempDiskAndCachedIOPS","128000"
"Standard_F64s_v2","CombinedTempDiskAndCachedReadBytesPerSecond","1073741824"
"Standard_F64s_v2","CombinedTempDiskAndCachedWriteBytesPerSecond","1073741824"
"Standard_F64s_v2","CachedDiskBytes","1099511627776"
"Standard_F64s_v2","UncachedDiskIOPS","80000"
"Standard_F64s_v2","UncachedDiskBytesPerSecond","1153433600"
"Standard_F64s_v2","EphemeralOSDiskSupported","True"
"Standard_F64s_v2","EncryptionAtHostSupported","True"
"Standard_F64s_v2","CapacityReservationSupported","False"
"Standard_F64s_v2","AcceleratedNetworkingEnabled","True"
"Standard_F64s_v2","RdmaEnabled","False"
"Standard_F64s_v2","MaxNetworkInterfaces","8"
"Standard_F72s_v2","MaxResourceVolumeMB","589824"
"Standard_F72s_v2","OSVhdSizeMB","1047552"
"Standard_F72s_v2","vCPUs","72"
"Standard_F72s_v2","MemoryPreservingMaintenanceSupported","True"
"Standard_F72s_v2","HyperVGenerations","V1,V2"
"Standard_F72s_v2","MemoryGB","144"
"Standard_F72s_v2","MaxDataDiskCount","32"
"Standard_F72s_v2","CpuArchitectureType","x64"
"Standard_F72s_v2","LowPriorityCapable","True"
"Standard_F72s_v2","PremiumIO","True"
"Standard_F72s_v2","VMDeploymentTypes","IaaS"
"Standard_F72s_v2","vCPUsAvailable","72"
"Standard_F72s_v2","ACUs","195"
"Standard_F72s_v2","vCPUsPerCore","2"
"Standard_F72s_v2","CombinedTempDiskAndCachedIOPS","144000"
"Standard_F72s_v2","CombinedTempDiskAndCachedReadBytesPerSecond","1207959552"
"Standard_F72s_v2","CombinedTempDiskAndCachedWriteBytesPerSecond","1207959552"
"Standard_F72s_v2","CachedDiskBytes","1632087572480"
"Standard_F72s_v2","UncachedDiskIOPS","80000"
"Standard_F72s_v2","UncachedDiskBytesPerSecond","1153433600"
"Standard_F72s_v2","EphemeralOSDiskSupported","True"
"Standard_F72s_v2","EncryptionAtHostSupported","True"
"Standard_F72s_v2","CapacityReservationSupported","False"
"Standard_F72s_v2","AcceleratedNetworkingEnabled","True"
"Standard_F72s_v2","RdmaEnabled","False"
"Standard_F72s_v2","MaxNetworkInterfaces","8"
"Standard_F8","MaxResourceVolumeMB","131072"
"Standard_F8","OSVhdSizeMB","1047552"
"Standard_F8","vCPUs","8"
"Standard_F8","MemoryPreservingMaintenanceSupported","True"
"Standard_F8","HyperVGenerations","V1"
"Standard_F8","MemoryGB","16"
"Standard_F8","MaxDataDiskCount","32"
"Standard_F8","CpuArchitectureType","x64"
"Standard_F8","LowPriorityCapable","True"
"Standard_F8","PremiumIO","False"
"Standard_F8","VMDeploymentTypes","IaaS"
"Standard_F8","vCPUsAvailable","8"
"Standard_F8","ACUs","210"
"Standard_F8","vCPUsPerCore","1"
"Standard_F8","CombinedTempDiskAndCachedIOPS","24000"
"Standard_F8","CombinedTempDiskAndCachedReadBytesPerSecond","393216000"
"Standard_F8","CombinedTempDiskAndCachedWriteBytesPerSecond","196083712"
"Standard_F8","EphemeralOSDiskSupported","False"
"Standard_F8","EncryptionAtHostSupported","False"
"Standard_F8","CapacityReservationSupported","False"
"Standard_F8","AcceleratedNetworkingEnabled","True"
"Standard_F8","RdmaEnabled","False"
"Standard_F8","MaxNetworkInterfaces","8"
"Standard_F8s","MaxResourceVolumeMB","32768"
"Standard_F8s","OSVhdSizeMB","1047552"
"Standard_F8s","vCPUs","8"
"Standard_F8s","MemoryPreservingMaintenanceSupported","True"
"Standard_F8s","HyperVGenerations","V1,V2"
"Standard_F8s","MemoryGB","16"
"Standard_F8s","MaxDataDiskCount","32"
"Standard_F8s","CpuArchitectureType","x64"
"Standard_F8s","LowPriorityCapable","True"
"Standard_F8s","HibernationSupported","True"
"Standard_F8s","PremiumIO","True"
"Standard_F8s","VMDeploymentTypes","IaaS"
"Standard_F8s","vCPUsAvailable","8"
"Standard_F8s","ACUs","210"
"Standard_F8s","vCPUsPerCore","1"
"Standard_F8s","CombinedTempDiskAndCachedIOPS","32000"
"Standard_F8s","CombinedTempDiskAndCachedReadBytesPerSecond","268435456"
"Standard_F8s","CombinedTempDiskAndCachedWriteBytesPerSecond","268435456"
"Standard_F8s","CachedDiskBytes","103079215104"
"Standard_F8s","UncachedDiskIOPS","25600"
"Standard_F8s","UncachedDiskBytesPerSecond","402653184"
"Standard_F8s","EphemeralOSDiskSupported","True"
"Standard_F8s","EncryptionAtHostSupported","True"
"Standard_F8s","CapacityReservationSupported","False"
"Standard_F8s","AcceleratedNetworkingEnabled","True"
"Standard_F8s","RdmaEnabled","False"
"Standard_F8s","MaxNetworkInterfaces","8"
"Standard_F8s_v2","MaxResourceVolumeMB","65536"
"Standard_F8s_v2","OSVhdSizeMB","1047552"
"Standard_F8s_v2","vCPUs","8"
"Standard_F8s_v2","MemoryPreservingMaintenanceSupported","True"
"Standard_F8s_v2","HyperVGenerations","V1,V2"
"Standard_F8s_v2","MemoryGB","16"
"Standard_F8s_v2","MaxDataDiskCount","16"
"Standard_F8s_v2","CpuArchitectureType","x64"
"Standard_F8s_v2","LowPriorityCapable","True"
"Standard_F8s_v2","HibernationSupported","True"
"Standard_F8s_v2","PremiumIO","True"
"Standard_F8s_v2","VMDeploymentTypes","IaaS"
"Standard_F8s_v2","vCPUsAvailable","8"
"Standard_F8s_v2","ACUs","195"
"Standard_F8s_v2","vCPUsPerCore","2"
"Standard_F8s_v2","CombinedTempDiskAndCachedIOPS","16000"
"Standard_F8s_v2","CombinedTempDiskAndCachedReadBytesPerSecond","133169152"
"Standard_F8s_v2","CombinedTempDiskAndCachedWriteBytesPerSecond","133169152"
"Standard_F8s_v2","CachedDiskBytes","137438953472"
"Standard_F8s_v2","UncachedDiskIOPS","12800"
"Standard_F8s_v2","UncachedDiskBytesPerSecond","199229440"
"Standard_F8s_v2","EphemeralOSDiskSupported","True"
"Standard_F8s_v2","EncryptionAtHostSupported","True"
"Standard_F8s_v2","CapacityReservationSupported","False"
"Standard_F8s_v2","AcceleratedNetworkingEnabled","True"
"Standard_F8s_v2","RdmaEnabled","False"
"Standard_F8s_v2","MaxNetworkInterfaces","4"
"Standard_H16","MaxResourceVolumeMB","2048000"
